zip,lead_exposure_probability,lead_risk_label,maintenance_debt_usd,compliance_risk_score,compliance_risk_label,energy_burden_pct,energy_burden_label,flood_annual_cost_usd
29039,46,High,,,,2.11,Low,1.83
29040,25,Moderate,,15,Low,2.37,Low,13.39
29042,50,High,2925,56,High,3.62,Moderate,1.24
29044,52,High,975,36,Moderate,2.86,Low,1.14
29045,13,Low,,61,High,1.9,Low,0.22
29046,44,Moderate,19750,,,,,
29047,38,Moderate,650,16,Low,4.39,Moderate,
29048,45,Moderate,,29,Moderate,3.59,Moderate,1.17
29051,48,High,19750,,,1.99,Low,
29052,33,Moderate,,,,2.86,Low,9.19
29053,38,Moderate,,58,High,2.83,Low,
29054,32,Moderate,,13,Low,1.73,Low,0.09
29055,75,Very High,24100,32,Moderate,3.52,Moderate,0.1
29056,35,Moderate,1300,21,Moderate,3.54,Moderate,0.63
29058,44,Moderate,325,6,Low,2.14,Low,
29059,38,Moderate,,6,Low,4.04,Moderate,4.12
29061,33,Moderate,,79,Critical,2.61,Low,3.34
29062,77,Very High,34750,,,,,278.66
29063,30,Moderate,,24,Moderate,1.66,Low,1.14
29065,33,Moderate,,66,High,3.31,Moderate,
29067,50,High,3590,6,Low,3.38,Moderate,
29069,37,Moderate,325,17,Low,3.32,Moderate,0.19
29070,49,High,,10,Low,2.37,Low,0.47
29071,,,,11,Low,,,
29072,20,Low,,11,Low,1.48,Low,0.93
29073,23,Moderate,,11,Low,2.11,Low,0.06
29074,46,High,,,,3.15,Moderate,33.71
29075,34,Moderate,1300,,,2.25,Low,
29078,31,Moderate,,0,Low,2.3,Low,0.44
29079,62,High,19750,,,,,
29080,38,Moderate,,36,Moderate,3.98,Moderate,1.75
29081,57,High,2925,10,Low,4.25,Moderate,
29082,57,High,21286,10,Low,3.27,Moderate,
29101,34,Moderate,1625,,,2.46,Low,
29102,28,Moderate,975,38,Moderate,3.41,Moderate,0.82
29104,46,High,,,,2.81,Low,
29105,49,High,31896,6,Low,1.67,Low,
29107,37,Moderate,325,25,Moderate,3.66,Moderate,
29108,41,Moderate,20542,51,High,2.92,Low,0.44
29111,45,Moderate,,,,1.95,Low,0.73
29112,39,Moderate,,6,Low,3.47,Moderate,1.8
29113,70,High,19750,29,Moderate,3.04,Moderate,8.94
29114,42,Moderate,20254,6,Low,3.13,Moderate,4.16
29115,42,Moderate,31812,0,Low,4.49,Moderate,2.51
29116,,,,0,Low,,,
29117,,,,0,Low,,,
29118,27,Moderate,975,0,Low,2.66,Low,0.15
29122,55,High,28750,,,1.13,Low,
29123,33,Moderate,,6,Low,2.72,Low,
29125,28,Moderate,1625,21,Moderate,2.65,Low,0.11
29126,35,Moderate,1625,,,2.13,Low,
29127,35,Moderate,1300,25,Moderate,2.38,Low,0.25
29128,44,Moderate,650,,,3.94,Moderate,0.13
29129,28,Moderate,1300,56,High,2.47,Low,
29130,35,Moderate,975,16,Low,2.11,Low,5.32
29133,48,High,21094,,,3.54,Moderate,
29135,46,High,,,,2.84,Low,0.2
29137,60,High,1300,40,Moderate,3.96,Moderate,0.04
29138,37,Moderate,650,81,Critical,3.38,Moderate,
29142,26,Moderate,1625,6,Low,3.03,Moderate,
29145,41,Moderate,,3,Low,2.51,Low,3.37
29146,47,High,19750,6,Low,4.19,Moderate,
29148,26,Moderate,1950,43,Moderate,3.3,Moderate,1.21
29150,40,Moderate,,0,Low,3.14,Moderate,7.52
29151,,,,0,Low,,,
29152,16,Low,,,,2.75,Low,
29153,28,Moderate,975,0,Low,2.48,Low,1.63
29154,26,Moderate,1625,0,Low,2.47,Low,3.48
29160,50,High,1950,41,Moderate,2.46,Low,1.96
29161,44,Moderate,325,,,3.2,Moderate,0.69
29162,45,Moderate,,6,Low,2.73,Low,0.11
29163,44,Moderate,325,,,3.78,Moderate,7.42
29164,28,Moderate,1300,6,Low,3.35,Moderate,0.12
29166,58,High,19750,,,3.44,Moderate,
29168,37,Moderate,325,6,Low,3.75,Moderate,
29169,48,High,20302,15,Low,2.86,Low,1.08
29170,34,Moderate,1300,15,Low,2.09,Low,0.24
29171,,,,15,Low,,,
29172,45,Moderate,19750,15,Low,2.53,Low,0.03
29175,47,High,,,,2.16,Low,
29178,58,High,26050,6,Low,2.56,Low,
29180,64,High,21310,15,Low,3.69,Moderate,1.02
29201,46,High,1300,78,Critical,4.47,Moderate,2.54
29202,,,,78,Critical,,,
29203,57,High,2925,78,Critical,3.62,Moderate,1.98
29204,67,High,24502,78,Critical,3.08,Moderate,6.72
29205,72,Very High,29590,78,Critical,2.47,Low,20.7
29206,64,High,25150,78,Critical,1.71,Low,86.67
29207,23,Moderate,,78,Critical,2.29,Low,
29208,,,,78,Critical,,,
29209,52,High,325,78,Critical,2.61,Low,10.76
29210,64,High,19750,78,Critical,3.05,Moderate,10.02
29211,,,,78,Critical,,,
29212,51,High,650,78,Critical,2.05,Low,9.23
29214,,,,78,Critical,,,
29215,,,,78,Critical,,,
29216,,,,78,Critical,,,
29217,,,,78,Critical,,,
29218,,,,78,Critical,,,
29219,,,,78,Critical,,,
29220,,,,78,Critical,,,
29221,,,,78,Critical,,,
29222,,,,78,Critical,,,
29223,42,Moderate,1300,78,Critical,2.72,Low,1.63
29224,,,,78,Critical,,,
29225,,,,78,Critical,,,
29226,,,,78,Critical,,,
29227,,,,78,Critical,,,
29228,,,,78,Critical,,,
29229,25,Moderate,,78,Critical,2.11,Low,0.08
29230,,,,78,Critical,,,
29240,,,,78,Critical,,,
29250,,,,78,Critical,,,
29260,,,,78,Critical,,,
29290,,,,78,Critical,,,
29292,,,,78,Critical,,,
29301,45,Moderate,,29,Moderate,2.71,Low,0.78
29302,58,High,3590,29,Moderate,1.98,Low,2.35
29303,47,High,20758,29,Moderate,3.36,Moderate,0.14
29304,,,,29,Moderate,,,
29305,,,,29,Moderate,,,
29306,48,High,20422,29,Moderate,3.95,Moderate,0.1
29307,48,High,19750,29,Moderate,2.5,Low,1.08
29316,21,Moderate,,,,2.02,Low,0.42
29319,,,,29,Moderate,,,
29320,71,Very High,32350,,,4.33,Moderate,
29321,46,High,,,,4.66,Moderate,
29322,34,Moderate,,,,2.42,Low,
29323,27,Moderate,1625,53,High,2.57,Low,0.06
29324,54,High,28600,,,,,
29325,57,High,20326,3,Low,2.83,Low,2.04
29329,64,High,30400,,,4.14,Moderate,
29330,44,Moderate,,,,3.26,Moderate,0.52
29331,62,High,19750,,,,,
29332,35,Moderate,1300,,,2.92,Low,0.18
29333,64,High,27400,,,2.72,Low,
29334,21,Moderate,,,,2,Low,
29335,47,High,,,,2.88,Low,
29338,77,Very High,34750,,,,,
29340,42,Moderate,20614,85,Critical,3.62,Moderate,0.08
29341,28,Moderate,975,85,Critical,2.76,Low,0.02
29342,,,,85,Critical,,,
29346,76,Very High,34750,,,,,
29349,25,Moderate,,0,Low,2.06,Low,0.11
29351,59,High,24400,,,3.64,Moderate,
29353,49,High,20650,96,Critical,2.32,Low,
29355,60,High,3590,,,2.81,Low,
29356,45,Moderate,,3,Low,2.52,Low,0.63
29360,46,High,,41,Moderate,2.75,Low,
29364,71,Very High,30850,83,Critical,6.82,High,
29365,48,High,,0,Low,2.1,Low,0.12
29368,55,High,3250,,,,,
29369,22,Moderate,,,,1.87,Low,0.78
29370,44,Moderate,19750,,,1.9,Low,
29372,49,High,31824,3,Low,2.92,Low,0.02
29373,76,Very High,34000,,,2.13,Low,
29374,35,Moderate,1300,,,2.44,Low,
29375,49,High,,,,0.99,Low,
29376,34,Moderate,,,,2.24,Low,1.84
29377,63,High,25954,,,3.24,Moderate,
29378,32,Moderate,1300,,,5.69,Moderate,
29379,58,High,3590,41,Moderate,3.82,Moderate,0.11
29384,44,Moderate,325,25,Moderate,3.03,Moderate,0.28
29385,33,Moderate,,,,2.7,Low,
29388,36,Moderate,,0,Low,1.99,Low,0.15
29395,,,,96,Critical,,,
29401,67,High,29950,0,Low,1.7,Low,330.79
29402,,,,0,Low,,,
29403,54,High,28690,0,Low,2.34,Low,18.22
29404,31,Moderate,,,,2.05,Low,9.26
29405,52,High,24358,4,Low,2.81,Low,6.64
29406,34,Moderate,975,0,Low,3.03,Moderate,9.63
29407,57,High,3590,0,Low,1.9,Low,34.79
29409,74,Very High,32500,0,Low,,,
29410,34,Moderate,1625,,,1.82,Low,10.91
29412,34,Moderate,1300,0,Low,1.54,Low,31.01
29413,,,,0,Low,,,
29414,22,Moderate,1350,0,Low,1.67,Low,23.25
29415,,,,4,Low,,,
29416,,,,0,Low,,,
29417,,,,0,Low,,,
29418,36,Moderate,650,4,Low,2.46,Low,7.66
29419,,,,4,Low,,,
29420,15,Low,,4,Low,2.22,Low,7.47
29422,,,,0,Low,,,
29423,,,,0,Low,,,
29424,77,Very High,34750,0,Low,,,
29425,,,,0,Low,,,
29426,27,Moderate,,10,Low,4.1,Moderate,30.64
29429,22,Moderate,,47,High,1.42,Low,44.36
29431,32,Moderate,,,,2.56,Low,0.12
29432,28,Moderate,,6,Low,3.38,Moderate,13.15
29434,43,Moderate,650,,,,,
29435,30,Moderate,,,,2.99,Low,11.25
29436,31,Moderate,,63,High,2.63,Low,0.17
29437,31,Moderate,,,,2.74,Low,1.23
29438,24,Moderate,,26,Moderate,1.98,Low,31.44
29439,28,Moderate,,3,Low,1.54,Low,211.85
29440,54,High,,13,Low,2.79,Low,48.55
29442,,,,13,Low,,,
29445,25,Moderate,,0,Low,1.9,Low,1.06
29446,46,High,31500,,,4.34,Moderate,2.31
29448,43,Moderate,975,49,High,2.46,Low,
29449,33,Moderate,,,,2.28,Low,4.27
29450,30,Moderate,,,,2.92,Low,19.78
29451,36,Moderate,650,3,Low,1.03,Low,367.69
29452,32,Moderate,,,,1.6,Low,22.99
29453,37,Moderate,,26,Moderate,4.39,Moderate,1.47
29455,31,Moderate,,30,Moderate,1.31,Low,6.39
29456,15,Low,,6,Low,1.94,Low,8.34
29457,,,,30,Moderate,,,
29458,34,Moderate,,,,1.81,Low,61.44
29461,16,Low,,38,Moderate,1.88,Low,2.99
29464,25,Moderate,,60,High,1.43,Low,18.79
29465,,,,60,High,,,
29466,9,Low,,60,High,1.18,Low,3.51
29468,34,Moderate,975,,,4.93,Moderate,
29469,32,Moderate,,,,,,0.37
29470,25,Moderate,,78,Critical,2.2,Low,3.14
29471,28,Moderate,975,10,Low,4.79,Moderate,1.01
29472,32,Moderate,,6,Low,2.1,Low,17.06
29474,44,Moderate,,,,3.87,Moderate,3.41
29475,33,Moderate,,,,3.62,Moderate,
29477,47,High,19750,,,2.66,Low,0.62
29479,43,Moderate,650,,,3.18,Moderate,2.37
29481,29,Moderate,975,10,Low,3.31,Moderate,5.79
29482,41,Moderate,,6,Low,0.85,Low,511.52
29483,23,Moderate,,40,Moderate,1.87,Low,1.83
29484,,,,40,Moderate,,,
29485,15,Low,990,40,Moderate,1.84,Low,7.56
29486,13,Low,,40,Moderate,1.76,Low,0.39
29487,35,Moderate,,,,1.64,Low,1.19
29488,37,Moderate,650,0,Low,3.26,Moderate,0.96
29492,16,Low,,0,Low,1.33,Low,0.51
29493,51,High,2925,81,Critical,,,18.28
29501,38,Moderate,,0,Low,2.17,Low,1.71
29502,,,,0,Low,,,
29503,,,,0,Low,,,
29504,,,,0,Low,,,
29505,25,Moderate,,0,Low,2.39,Low,3.65
29506,40,Moderate,19750,0,Low,3.99,Moderate,6.59
29510,45,Moderate,325,53,High,3.28,Moderate,12.1
29511,34,Moderate,,,,2.1,Low,2.49
29512,42,Moderate,20614,3,Low,3.88,Moderate,1.19
29516,48,High,20662,,,3.26,Moderate,0.81
29518,46,High,19750,,,3.55,Moderate,5.54
29519,49,High,28000,,,11.66,Severe,
29520,48,High,20950,93,Critical,3.67,Moderate,0.57
29525,41,Moderate,21190,13,Low,5.18,Moderate,
29526,24,Moderate,,65,High,2.31,Low,55.24
29527,25,Moderate,,65,High,2.89,Low,28.31
29528,,,,65,High,,,
29530,37,Moderate,325,6,Low,2.76,Low,1.86
29532,40,Moderate,19750,30,Moderate,3.67,Moderate,1.67
29536,40,Moderate,,0,Low,3.52,Moderate,6.7
29540,26,Moderate,,30,Moderate,3.51,Moderate,1.3
29541,33,Moderate,1625,,,2.87,Low,4.27
29543,61,High,3250,,,2.85,Low,36.86
29544,34,Moderate,1625,,,2.09,Low,9.46
29545,33,Moderate,,,,4.46,Moderate,10.15
29546,32,Moderate,,,,4.81,Moderate,32.93
29547,30,Moderate,,,,3.34,Moderate,24.9
29550,38,Moderate,325,18,Low,2.83,Low,0.7
29551,,,,18,Low,,,
29554,46,High,,83,Critical,3.21,Moderate,3.77
29555,39,Moderate,,45,High,2.51,Low,2.96
29556,45,Moderate,,93,Critical,3.62,Moderate,10.51
29560,41,Moderate,21130,3,Low,3.38,Moderate,2.94
29563,46,High,19750,,,3.6,Moderate,8.29
29564,37,Moderate,975,32,Moderate,4.12,Moderate,
29565,36,Moderate,975,6,Low,3.69,Moderate,5.99
29566,20,Low,,,,2.42,Low,4.87
29567,22,Moderate,,,,5.34,Moderate,25.79
29568,20,Low,,,,2.51,Low,86.53
29569,31,Moderate,,29,Moderate,3.03,Moderate,10.2
29570,48,High,,,,4.63,Moderate,0.2
29571,46,High,,0,Low,4.34,Moderate,9.06
29572,27,Moderate,975,19,Low,2.03,Low,19.13
29574,53,High,,3,Low,4.69,Moderate,49.37
29575,24,Moderate,1950,19,Low,2.13,Low,23.93
29576,21,Moderate,990,,,2.18,Low,106.13
29577,25,Moderate,,19,Low,3.16,Moderate,52.16
29578,,,,19,Low,,,
29579,11,Low,,19,Low,2.1,Low,5.32
29580,45,Moderate,19750,,,3.22,Moderate,
29581,38,Moderate,,6,Low,2.81,Low,88.92
29582,23,Moderate,,27,Moderate,2.16,Low,55.54
29583,39,Moderate,,6,Low,3.84,Moderate,1.09
29584,34,Moderate,1625,,,3.4,Moderate,
29585,22,Moderate,,90,Critical,1.85,Low,114.08
29587,,,,19,Low,,,
29588,13,Low,,19,Low,2.29,Low,45.93
29589,15,Low,,,,,,
29590,33,Moderate,,,,3.35,Moderate,0.06
29591,39,Moderate,,6,Low,2.77,Low,3.62
29592,36,Moderate,1300,,,4.4,Moderate,9.78
29593,46,High,19750,,,3.87,Moderate,
29594,62,High,19750,,,,,
29596,35,Moderate,975,10,Low,4.63,Moderate,0.73
29597,,,,27,Moderate,,,
29598,,,,27,Moderate,,,
29601,35,Moderate,,0,Low,2.09,Low,8.78
29602,,,,0,Low,,,
29603,,,,0,Low,,,
29604,,,,0,Low,,,
29605,49,High,3590,0,Low,2.41,Low,0.67
29606,,,,0,Low,,,
29607,32,Moderate,,0,Low,2.22,Low,0.92
29608,,,,0,Low,,,
29609,47,High,20446,0,Low,2.37,Low,0.79
29610,,,,0,Low,,,
29611,48,High,20374,0,Low,3.26,Moderate,2.07
29612,,,,0,Low,,,
29613,,,,0,Low,,,
29614,62,High,34750,0,Low,,,
29615,44,Moderate,,0,Low,2.07,Low,4.86
29616,,,,0,Low,,,
29617,45,Moderate,,0,Low,2.83,Low,1.6
29620,40,Moderate,21130,48,High,2.8,Low,0.12
29621,35,Moderate,1300,73,Critical,2.15,Low,0.17
29622,,,,73,Critical,,,
29623,,,,73,Critical,,,
29624,58,High,2925,73,Critical,4.82,Moderate,0.31
29625,43,Moderate,975,73,Critical,2.61,Low,0.04
29626,33,Moderate,,73,Critical,2.79,Low,
29627,54,High,21334,55,High,2.67,Low,0.86
29628,43,Moderate,2925,96,Critical,4.15,Moderate,
29630,34,Moderate,,3,Low,2.85,Low,0.01
29631,42,Moderate,1625,45,High,3.05,Moderate,0.26
29632,,,,45,High,,,
29633,,,,45,High,,,
29634,65,High,24100,45,High,,,
29635,32,Moderate,,,,2.14,Low,6.64
29638,63,High,21610,3,Low,2.36,Low,
29639,58,High,3250,,,3.01,Moderate,0.42
29640,45,Moderate,,26,Moderate,2.53,Low,1.03
29641,,,,26,Moderate,,,
29642,31,Moderate,,26,Moderate,1.98,Low,0.47
29643,32,Moderate,,,,1.79,Low,
29644,32,Moderate,,,,2.27,Low,0.45
29645,33,Moderate,,,,2.57,Low,
29646,49,High,31848,23,Moderate,3.68,Moderate,
29647,,,,23,Moderate,,,
29648,,,,23,Moderate,,,
29649,45,Moderate,19750,23,Moderate,2.73,Low,1.49
29650,30,Moderate,11750,0,Low,1.67,Low,0.39
29651,32,Moderate,,0,Low,1.9,Low,0.15
29652,,,,0,Low,,,
29653,45,Moderate,,,,2.93,Low,
29654,56,High,31836,3,Low,2.47,Low,
29655,53,High,325,51,High,2.77,Low,0.07
29656,,,,23,Moderate,,,
29657,33,Moderate,,58,High,2.69,Low,0.24
29658,19,Low,,,,2.38,Low,
29659,48,High,24400,,,,,
29661,33,Moderate,,35,Moderate,2.82,Low,3.99
29662,34,Moderate,1300,,,1.9,Low,5.56
29664,33,Moderate,,,,,,0.18
29665,68,High,29200,,,,,
29666,63,High,,29,Moderate,2.06,Low,
29667,58,High,25600,6,Low,1.95,Low,
29669,46,High,,14,Low,2.34,Low,
29670,44,Moderate,1300,3,Low,2.18,Low,
29671,37,Moderate,650,85,Critical,2.34,Low,0.77
29672,32,Moderate,,55,High,1.75,Low,
29673,34,Moderate,1625,10,Low,2.2,Low,0.31
29676,31,Moderate,,53,High,1.66,Low,0.18
29677,,,,23,Moderate,,,
29678,44,Moderate,650,55,High,3.09,Moderate,0.08
29679,,,,55,High,,,
29680,20,Low,,25,Moderate,1.8,Low,0.45
29681,21,Moderate,,25,Moderate,1.42,Low,0.71
29682,23,Moderate,11750,55,High,1.97,Low,0.02
29683,65,High,31090,,,,,
29684,27,Moderate,1300,0,Low,2.64,Low,
29685,31,Moderate,,,,1.23,Low,0.12
29686,43,Moderate,650,,,1.74,Low,1.51
29687,43,Moderate,325,,,2.09,Low,1.62
29689,30,Moderate,,,,2.15,Low,
29690,42,Moderate,,20,Moderate,2.31,Low,0.07
29691,37,Moderate,,0,Low,2.91,Low,0.23
29692,50,High,3590,6,Low,3.61,Moderate,0.18
29693,27,Moderate,,55,High,2.99,Low,0.1
29696,24,Moderate,,25,Moderate,1.99,Low,
29697,34,Moderate,1950,3,Low,2.19,Low,
29702,67,High,650,3,Low,3.02,Moderate,
29704,54,High,,25,Moderate,2.16,Low,0.44
29706,49,High,3250,0,Low,3.06,Moderate,0.09
29707,17,Low,,41,Moderate,1.3,Low,0.44
29708,18,Low,,41,Moderate,1.19,Low,0.15
29709,40,Moderate,21010,0,Low,2.72,Low,
29710,38,Moderate,1350,58,High,1.81,Low,0.21
29712,31,Moderate,,,,2.55,Low,
29714,32,Moderate,,0,Low,2.4,Low,0.41
29715,21,Moderate,,41,Moderate,1.38,Low,0.04
29716,,,,41,Moderate,,,
29717,36,Moderate,1300,6,Low,2.32,Low,
29718,50,High,,6,Low,2.69,Low,
29720,52,High,650,0,Low,2.6,Low,0.3
29721,,,,0,Low,,,
29722,,,,0,Low,,,
29724,77,Very High,34750,,,,,
29726,30,Moderate,,,,1.79,Low,
29727,32,Moderate,,,,3.47,Moderate,
29728,38,Moderate,325,38,Moderate,3.71,Moderate,
29729,34,Moderate,,,,3.11,Moderate,
29730,35,Moderate,1625,23,Moderate,2.43,Low,0.13
29731,,,,23,Moderate,,,
29732,32,Moderate,,23,Moderate,1.92,Low,0.21
29733,,,,23,Moderate,,,
29734,,,,23,Moderate,,,
29741,46,High,,,,2.96,Low,
29742,36,Moderate,1625,26,Moderate,3.65,Moderate,
29743,22,Moderate,,,,2.13,Low,
29744,,,,10,Low,,,
29745,31,Moderate,,90,Critical,2.03,Low,0.05
29801,40,Moderate,20722,90,Critical,2.79,Low,0.02
29802,,,,90,Critical,,,
29803,25,Moderate,,90,Critical,1.85,Low,0.01
29804,,,,90,Critical,,,
29805,23,Moderate,,90,Critical,2.01,Low,
29808,,,,90,Critical,,,
29809,41,Moderate,3250,63,High,2.74,Low,
29810,44,Moderate,650,33,Moderate,5.88,Moderate,0.05
29812,40,Moderate,,3,Low,3.45,Moderate,0.29
29813,,,,45,High,,,
29816,43,Moderate,3250,32,Moderate,3.35,Moderate,
29817,40,Moderate,,48,High,3.25,Moderate,0.27
29819,45,Moderate,325,,,3.13,Moderate,
29821,22,Moderate,,,,2.2,Low,3.18
29822,,,,61,High,,,
29824,46,High,,45,High,3.27,Moderate,0.03
29826,51,High,19750,33,Moderate,,,
29827,39,Moderate,,56,High,3.43,Moderate,4.55
29828,41,Moderate,20806,3,Low,,,
29829,33,Moderate,11750,0,Low,2.02,Low,
29831,46,High,21430,3,Low,2.99,Low,0.02
29832,49,High,31860,10,Low,3.56,Moderate,
29834,60,High,30400,36,Moderate,3.61,Moderate,
29835,44,Moderate,650,,,2.82,Low,
29836,47,High,,,,5.82,Moderate,
29838,33,Moderate,1950,,,1.61,Low,0.7
29840,61,High,3250,,,3.69,Moderate,
29841,41,Moderate,20422,45,High,2.11,Low,0.25
29842,46,High,,3,Low,2.63,Low,0.1
29843,41,Moderate,21070,52,High,4.26,Moderate,
29844,66,High,29950,,,,,
29845,55,High,20254,,,2.69,Low,
29847,35,Moderate,1300,,,2.22,Low,
29848,47,High,19750,,,2.73,Low,
29849,41,Moderate,2925,10,Low,2.21,Low,
29851,46,High,650,,,2.33,Low,0.08
29853,33,Moderate,,21,Moderate,3.93,Moderate,
29856,21,Moderate,,,,3.12,Moderate,
29860,15,Low,,45,High,1.64,Low,1.21
29861,,,,45,High,,,
29901,,,,25,Moderate,,,
29902,39,Moderate,21550,25,Moderate,2.11,Low,12.08
29903,,,,25,Moderate,,,
29904,,,,25,Moderate,,,
29905,,,,25,Moderate,,,
29906,23,Moderate,,25,Moderate,2.5,Low,3.98
29907,21,Moderate,990,,,1.69,Low,8.42
29909,16,Low,,63,High,1.68,Low,2.63
29910,25,Moderate,,33,Moderate,1.6,Low,3.95
29911,57,High,20278,24,Moderate,2.71,Low,
29915,10,Low,,51,High,1,Low,
29916,36,Moderate,1950,,,2.09,Low,
29918,44,Moderate,650,61,High,3.97,Moderate,
29920,22,Moderate,,,,2.11,Low,68.73
29921,47,High,19750,10,Low,,,
29922,45,Moderate,,,,4.43,Moderate,0.23
29923,27,Moderate,975,10,Low,5.19,Moderate,
29924,34,Moderate,,26,Moderate,3.84,Moderate,1.79
29925,,,,15,Low,,,
29926,15,Low,,15,Low,1.51,Low,50.33
29927,15,Low,,25,Moderate,2.17,Low,5.04
29928,37,Moderate,325,15,Low,1.57,Low,28.28
29929,34,Moderate,1625,,,2.6,Low,1.11
29931,,,,10,Low,,,
29932,37,Moderate,,,,2.55,Low,
29934,30,Moderate,,,,1.8,Low,
29935,33,Moderate,,,,2.37,Low,0.13
29936,23,Moderate,,6,Low,3.33,Moderate,7.43
29938,,,,15,Low,,,
29939,39,Moderate,,65,High,,,
29940,30,Moderate,990,33,Moderate,3.03,Moderate,13.43
29941,17,Low,,,,1.31,Low,78.29
29943,47,High,325,,,2.31,Low,
29944,28,Moderate,1300,16,Low,2.97,Low,0.92
29945,42,Moderate,1625,6,Low,3.17,Moderate,4.98
30002,56,High,20470,,,1.61,Low,0.33
30003,,,,61,High,,,
30004,12,Low,1350,55,High,0.96,Low,0.14
30005,11,Low,,55,High,0.83,Low,0.29
30006,,,,0,Low,,,
30007,,,,0,Low,,,
30008,36,Moderate,975,0,Low,1.93,Low,0.99
30009,15,Low,990,55,High,1.04,Low,1.03
30010,,,,61,High,,,
30011,21,Moderate,11750,75,Critical,1.67,Low,
30012,44,Moderate,650,55,High,2.35,Low,2.01
30013,32,Moderate,1950,55,High,1.99,Low,0.46
30014,34,Moderate,,73,Critical,1.99,Low,0.41
30015,,,,73,Critical,,,
30016,19,Low,,73,Critical,1.9,Low,0.21
30017,17,Low,,,,1.48,Low,
30018,28,Moderate,,29,Moderate,2.04,Low,
30019,18,Low,,,,1.23,Low,0.01
30021,57,High,19750,,,2.94,Low,0.29
30022,14,Low,,55,High,0.92,Low,0.33
30023,,,,55,High,,,
30024,17,Low,,,,1.01,Low,0.4
30025,40,Moderate,,51,High,1.55,Low,0.04
30028,12,Low,,42,Moderate,1.07,Low,
30030,57,High,2925,8,Low,1.11,Low,1.88
30031,,,,8,Low,,,
30032,66,High,25222,8,Low,2.31,Low,0.72
30033,55,High,21310,8,Low,1.31,Low,3.1
30034,52,High,,8,Low,2.34,Low,0.49
30035,51,High,325,8,Low,2.15,Low,0.58
30036,,,,8,Low,,,
30037,,,,8,Low,,,
30038,30,Moderate,,,,2,Low,0.24
30039,30,Moderate,,,,1.56,Low,0.33
30040,11,Low,,42,Moderate,1.06,Low,0.06
30041,11,Low,,42,Moderate,1,Low,0.35
30042,,,,0,Low,,,
30043,13,Low,,0,Low,1.55,Low,0.23
30044,15,Low,,0,Low,1.86,Low,2.99
30045,11,Low,,0,Low,1.43,Low,0.07
30046,27,Moderate,1300,0,Low,2.23,Low,0.13
30047,44,Moderate,325,,,1.65,Low,2.96
30049,,,,0,Low,,,
30052,19,Low,,0,Low,1.56,Low,0.14
30054,32,Moderate,,10,Low,1.92,Low,0.07
30055,33,Moderate,,24,Moderate,1.66,Low,0.39
30056,33,Moderate,,,,1.76,Low,
30058,22,Moderate,,,,2.26,Low,0.65
30060,41,Moderate,31752,0,Low,2.27,Low,0.4
30061,,,,0,Low,,,
30062,37,Moderate,,0,Low,1.1,Low,1.89
30063,,,,0,Low,,,
30064,26,Moderate,1625,0,Low,1.19,Low,1.46
30065,,,,0,Low,,,
30066,27,Moderate,975,0,Low,1.26,Low,2.8
30067,39,Moderate,,0,Low,1.85,Low,9.3
30068,40,Moderate,,0,Low,0.99,Low,3.54
30069,,,,0,Low,,,
30070,77,Very High,34750,74,Critical,2.26,Low,
30071,32,Moderate,,61,High,2.31,Low,0.08
30072,65,High,28750,,,2.15,Low,6.29
30073,,,,8,Low,,,
30075,32,Moderate,1950,55,High,0.92,Low,1.78
30076,33,Moderate,1300,55,High,1.25,Low,1.19
30077,,,,55,High,,,
30078,33,Moderate,1625,,,1.57,Low,0.06
30079,34,Moderate,,,,2,Low,
30080,33,Moderate,1625,0,Low,1.61,Low,0.88
30081,,,,0,Low,,,
30082,34,Moderate,1300,0,Low,1.24,Low,0.96
30083,48,High,19750,,,2.61,Low,1.83
30084,45,Moderate,,,,1.71,Low,1.87
30087,34,Moderate,975,,,1.58,Low,1.12
30088,47,High,,,,2.18,Low,0.9
30090,,,,0,Low,,,
30091,,,,61,High,,,
30092,32,Moderate,1625,61,High,1.83,Low,1.66
30093,33,Moderate,975,61,High,2.79,Low,0.49
30094,33,Moderate,1625,55,High,1.61,Low,0.34
30096,30,Moderate,,,,1.87,Low,0.73
30097,17,Low,,,,1.11,Low,1.18
30101,20,Low,11750,,,1.32,Low,0.98
30102,31,Moderate,,,,1.54,Low,0.11
30103,24,Moderate,,7,Low,1.86,Low,0.6
30104,48,High,21046,,,2.15,Low,0.26
30105,48,High,20950,,,1.77,Low,0.6
30106,43,Moderate,975,3,Low,2.15,Low,32.83
30107,15,Low,,6,Low,1.34,Low,
30108,41,Moderate,20950,18,Low,2.28,Low,0.11
30110,27,Moderate,,7,Low,2.03,Low,
30112,,,,55,High,,,
30113,28,Moderate,,70,Critical,2.26,Low,
30114,13,Low,,15,Low,1.45,Low,0.82
30115,13,Low,,15,Low,1.25,Low,0.05
30116,42,Moderate,1625,55,High,1.91,Low,0.47
30117,53,High,325,55,High,2.42,Low,0.84
30118,23,Moderate,,55,High,,,
30119,,,,55,High,,,
30120,28,Moderate,1625,14,Low,1.69,Low,0.87
30121,23,Moderate,,14,Low,1.83,Low,0.47
30122,31,Moderate,,,,2.21,Low,7.82
30124,41,Moderate,19750,3,Low,1.88,Low,2.78
30125,40,Moderate,,19,Low,2.54,Low,1.52
